order_id,customer_id,order_datetime,billing_zip,shipping_zip,shipping_state,payment_method,device_type,ip_country,promo_used,promo_code,order_subtotal,shipping_fee,tax_amount,order_total,risk_score,is_fraud,fulfilled
2719,8,"2025-10-17 02:43:54",62581,62581,TX,card,desktop,US,0,,135.25,6.99,8.96,151.2,3.8,0,1
2720,8,"2025-08-01 04:42:23",62581,62581,TX,paypal,desktop,US,0,,449.45,7.69,32.66,489.8,17.5,0,1
2721,8,"2025-11-24 09:22:27",62581,62581,TX,bank,desktop,US,1,SAVE10,277.4,26.74,20.29,324.43,5.9,0,1
2722,8,"2025-07-25 19:15:49",62581,62581,TX,bank,desktop,GB,0,,391.0,7.34,33.99,432.33,16.3,0,1
2723,8,"2025-12-12 15:50:53",62581,62581,TX,card,tablet,US,1,FREESHIP,485.44,0.0,30.5,515.94,9.8,0,1
2724,8,"2025-08-13 05:11:12",62581,62581,TX,bank,desktop,US,0,,325.86,14.39,18.44,358.69,4.7,0,1
2725,8,"2025-09-16 20:00:03",62581,62581,TX,card,mobile,US,0,,337.24,6.99,30.15,374.38,11.6,0,1
2726,8,"2025-08-18 12:38:53",62581,62581,TX,paypal,mobile,US,1,STUDENT,437.16,6.99,31.92,476.07,22.8,0,1
2727,8,"2025-08-28 18:16:10",62581,62581,TX,card,mobile,US,0,,536.1,8.04,48.19,592.33,28.1,1,1
2728,8,"2025-12-12 20:37:02",62581,62581,TX,card,mobile,US,1,VIP20,370.52,25.34,18.86,414.72,9.7,0,1
2729,8,"2025-07-19 11:18:32",62581,62581,TX,paypal,desktop,US,1,WELCOME,497.34,12.99,38.88,549.21,29.9,0,1
2730,8,"2025-07-20 03:30:12",62581,62581,TX,card,mobile,CA,0,,115.35,6.99,8.99,131.33,14.9,0,1
2731,8,"2025-08-07 05:09:16",62581,62581,TX,bank,mobile,US,0,,982.93,9.44,84.88,1077.25,86.8,1,1
2732,8,"2025-09-14 09:22:06",62581,62581,TX,card,mobile,US,1,VIP20,158.95,6.99,8.64,174.58,6.7,0,1
2733,8,"2025-08-31 18:50:31",62581,62581,TX,card,desktop,US,1,FREESHIP,143.04,0.0,9.02,152.06,5.5,0,1
2734,8,"2025-07-22 15:34:23",62581,62581,TX,card,mobile,US,0,,343.7,12.99,22.91,379.6,26.9,0,1
2735,8,"2025-08-25 06:28:44",62581,62581,TX,bank,desktop,GB,0,,689.61,9.44,60.79,759.84,50.0,0,1
2736,8,"2025-10-27 21:53:12",62581,62581,TX,card,desktop,US,0,,665.24,8.04,58.13,731.41,36.8,0,1
2737,8,"2025-12-13 19:11:07",62581,62581,TX,card,desktop,US,0,,490.6,14.04,36.81,541.45,12.0,1,1
2738,8,"2025-07-15 19:46:51",62581,62581,TX,paypal,desktop,US,0,,102.98,6.99,5.16,115.13,1.9,0,1
2739,8,"2025-08-28 06:15:21",62581,62581,TX,bank,desktop,US,1,STUDENT,850.84,8.39,52.98,912.21,54.0,0,1
2740,8,"2025-07-23 10:50:21",62581,62581,TX,card,mobile,US,0,,49.01,24.99,3.65,77.65,7.5,0,1
2741,8,"2025-09-05 15:09:32",62581,62581,TX,card,mobile,US,1,FREESHIP,862.77,0.0,45.93,908.7,88.5,1,1
2742,8,"2025-11-01 10:15:43",62581,62581,TX,card,mobile,US,0,,440.5,12.99,35.71,489.2,11.4,0,1
2743,8,"2025-08-19 03:56:45",62581,62581,TX,card,mobile,BR,0,,356.62,7.69,31.48,395.79,39.6,0,1
2744,8,"2025-10-21 20:29:46",62581,62581,TX,card,tablet,US,0,,119.96,12.99,9.68,142.63,4.8,0,1
2745,8,"2025-12-29 21:45:55",62581,62581,TX,paypal,desktop,US,0,,126.83,7.69,8.66,143.18,0.8,0,1
2746,8,"2025-12-31 08:45:05",62581,62581,TX,card,mobile,US,0,,184.55,13.69,17.29,215.53,2.6,0,1
2747,8,"2025-10-19 03:27:39",62581,62581,TX,paypal,mobile,US,0,,242.36,6.99,18.03,267.38,8.6,0,1
2748,8,"2025-10-15 23:38:05",62581,62581,TX,card,mobile,US,0,,40.66,12.99,2.45,56.1,2.6,0,1
2749,8,"2025-10-10 13:58:52",62581,62581,TX,crypto,mobile,US,0,,1069.21,8.04,90.31,1167.56,97.2,0,1
2750,8,"2025-11-27 10:18:58",62581,62581,TX,paypal,mobile,US,0,,395.93,14.04,21.88,431.85,11.5,0,1
2751,8,"2025-07-13 20:43:26",62581,62581,TX,paypal,mobile,US,0,,790.27,7.69,57.22,855.18,51.9,0,1
2752,8,"2025-10-10 09:20:24",62581,62581,TX,card,desktop,GB,0,,609.32,8.04,39.11,656.47,52.1,0,1
2753,8,"2025-07-27 00:55:08",62581,62581,TX,paypal,mobile,US,0,,141.73,13.34,12.11,167.18,8.6,0,1
2754,8,"2025-08-06 05:17:09",62581,62581,TX,card,mobile,US,0,,441.92,14.39,27.17,483.48,38.2,0,1
2755,8,"2025-08-26 13:09:45",62581,62581,TX,paypal,desktop,US,0,,523.25,13.34,33.31,569.9,19.0,0,1
2756,8,"2025-10-27 19:32:48",62581,62581,TX,card,tablet,US,0,,266.05,13.34,19.28,298.67,7.5,0,1
2757,8,"2025-09-21 02:02:55",62581,62581,TX,paypal,mobile,IN,0,,15.23,6.99,0.81,23.03,7.0,0,1
2758,8,"2025-09-10 15:38:44",62581,62581,TX,card,mobile,US,0,,129.35,6.99,8.58,144.92,6.4,0,1
2759,8,"2025-09-22 09:50:24",62581,62581,TX,card,mobile,US,0,,467.41,7.69,25.07,500.17,28.9,0,1
2760,8,"2025-07-13 00:42:20",62581,60634,CA,paypal,desktop,US,0,,437.88,8.04,34.32,480.24,28.9,0,1
2761,8,"2025-09-19 12:40:24",62581,62581,TX,card,tablet,US,0,,5.04,6.99,0.32,12.35,2.6,0,1
2762,8,"2025-11-28 19:45:11",62581,62581,TX,card,desktop,US,0,,578.06,8.39,34.17,620.62,25.0,0,1
2763,8,"2025-08-24 08:42:46",62581,62581,TX,card,desktop,US,0,,53.69,6.99,3.02,63.7,3.3,0,1
2764,8,"2025-10-17 00:59:56",62581,62581,TX,bank,tablet,US,0,,251.64,6.99,19.22,277.85,8.2,0,1
2765,8,"2025-10-16 05:09:09",62581,62581,TX,card,desktop,US,0,,5.04,6.99,0.27,12.3,4.2,0,1
2766,8,"2025-07-13 03:57:13",62581,62581,TX,paypal,mobile,US,0,,684.55,9.09,64.55,758.19,39.9,0,1
2767,8,"2025-09-18 01:15:47",62581,62581,TX,card,desktop,US,0,,315.88,8.04,18.63,342.55,18.4,0,1
2768,8,"2025-08-31 18:30:19",62581,86515,FL,paypal,mobile,US,0,,480.12,8.04,34.02,522.18,64.8,0,1
2769,8,"2025-12-16 20:39:23",62581,62581,TX,paypal,desktop,US,0,,330.79,14.04,28.97,373.8,6.7,0,1
2770,8,"2025-10-27 17:34:41",62581,62581,TX,bank,desktop,US,0,,232.49,6.99,12.37,251.85,3.4,0,1
2771,8,"2025-09-26 21:57:49",62581,62581,TX,bank,mobile,US,0,,589.35,8.39,32.55,630.29,30.0,0,1
2772,8,"2025-12-30 08:29:39",62581,62581,TX,card,mobile,CA,0,,205.4,8.04,12.94,226.38,7.1,0,1
2773,8,"2025-12-14 07:47:26",62581,62581,TX,card,desktop,US,0,,253.24,6.99,17.67,277.9,5.7,0,1
2774,8,"2025-11-02 21:24:21",62581,62581,TX,card,mobile,US,0,,185.19,6.99,16.43,208.61,7.9,0,1
2775,9,"2025-08-20 10:45:57",44718,44718,MI,bank,desktop,US,1,WELCOME,73.45,14.04,6.79,94.28,4.2,0,1
2776,9,"2025-11-19 13:38:21",44718,44718,MI,card,tablet,US,1,VIP20,630.17,13.69,32.89,676.75,35.1,0,1
2777,9,"2025-09-21 16:44:40",44718,44718,MI,card,desktop,US,0,,494.85,8.39,41.44,544.68,33.7,0,1
2778,9,"2025-08-22 17:51:31",44718,44718,MI,card,desktop,US,0,,939.92,8.39,50.36,998.67,83.1,0,1
2779,9,"2025-12-07 02:30:51",44718,44718,MI,card,mobile,US,0,,447.89,12.99,27.7,488.58,16.0,0,1
2780,9,"2025-11-10 08:17:47",44718,44718,MI,card,tablet,US,1,STUDENT,318.05,7.69,19.68,345.42,9.3,0,1
2781,9,"2025-12-26 18:31:47",44718,44718,MI,paypal,mobile,US,1,FREESHIP,666.18,0.0,58.21,724.39,40.7,0,1
2782,9,"2025-08-31 08:02:13",44718,44718,MI,card,desktop,CA,0,,672.93,26.04,45.71,744.68,79.0,1,1
2783,9,"2025-08-29 04:28:30",44718,44718,MI,card,mobile,US,1,SAVE10,528.41,8.04,48.15,584.6,55.6,0,1
2784,9,"2025-10-13 12:06:39",44718,44718,MI,paypal,mobile,US,1,STUDENT,430.98,8.04,34.33,473.35,34.7,0,1
2785,9,"2025-10-18 17:32:41",44718,11726,TX,bank,mobile,US,0,,942.56,9.09,84.23,1035.88,88.9,0,1
2786,9,"2025-11-11 19:46:46",44718,44718,MI,card,mobile,US,0,,1302.46,9.44,81.93,1393.83,94.6,1,1
2787,9,"2025-08-22 06:41:39",44718,44718,MI,crypto,desktop,US,1,WELCOME,258.44,6.99,22.1,287.53,50.9,0,1
2788,9,"2025-10-21 15:57:31",44718,44718,MI,card,mobile,US,0,,911.12,8.74,83.91,1003.77,78.9,1,1
2789,9,"2025-12-11 09:51:30",44718,44718,MI,card,tablet,US,1,FREESHIP,214.77,0.0,20.37,235.14,5.6,0,1
2790,9,"2025-07-21 06:13:44",44718,44718,MI,card,desktop,US,0,,60.69,7.34,3.14,71.17,4.5,0,1
2791,9,"2025-07-17 01:26:03",44718,44718,MI,paypal,mobile,US,0,,346.16,7.34,25.28,378.78,18.2,0,1
2792,9,"2025-07-10 01:05:56",44718,44718,MI,bank,mobile,US,0,,45.11,6.99,2.48,54.58,3.1,0,1
2793,9,"2025-07-21 16:19:37",44718,26665,NY,card,desktop,US,0,,98.21,6.99,5.51,110.71,19.1,0,1
2794,9,"2025-10-13 19:04:27",44718,44718,MI,card,mobile,US,0,,822.17,26.74,41.11,890.02,79.4,0,1
2795,9,"2025-12-14 13:47:53",44718,44718,MI,bank,mobile,US,0,,460.39,7.34,29.33,497.06,11.8,0,1
2796,9,"2025-10-11 23:16:48",44718,44718,MI,card,mobile,US,0,,28.77,12.99,1.71,43.47,5.3,0,1
2797,9,"2025-07-24 21:47:12",44718,44718,MI,card,desktop,CA,0,,668.45,8.04,39.09,715.58,84.3,1,1
2798,9,"2025-11-05 02:58:26",44718,44718,MI,card,desktop,US,1,WELCOME,198.42,26.04,10.56,235.02,8.1,0,1
2799,9,"2025-12-12 19:05:08",44718,44718,MI,card,mobile,US,0,,192.25,6.99,15.06,214.3,5.6,0,1
2800,9,"2025-10-09 11:10:20",44718,44718,MI,paypal,desktop,US,0,,21.99,12.99,1.91,36.89,2.9,0,1
2801,9,"2025-07-12 09:50:01",44718,44718,MI,paypal,mobile,US,0,,539.79,7.69,35.31,582.79,38.1,0,1
2802,9,"2025-12-17 14:23:10",44718,44718,MI,card,mobile,US,1,STUDENT,108.52,6.99,8.42,123.93,7.0,0,1
2803,9,"2025-08-11 18:03:56",44718,44718,MI,card,mobile,US,0,,152.9,7.34,11.78,172.02,9.6,0,1
2804,9,"2025-10-15 10:33:21",44718,44718,MI,card,desktop,US,0,,815.55,8.74,70.7,894.99,72.6,0,1
2805,9,"2025-07-16 10:30:18",44718,44718,MI,bank,desktop,BR,0,,617.61,8.04,41.22,666.87,63.0,0,1
2806,9,"2025-12-18 18:40:05",44718,44718,MI,card,desktop,US,0,,412.72,26.39,26.13,465.24,17.2,0,1
2807,9,"2025-11-30 15:54:22",44718,44718,MI,bank,desktop,US,0,,199.8,12.99,18.73,231.52,2.1,0,1
2808,9,"2025-10-25 01:56:46",44718,44718,MI,card,desktop,US,0,,369.53,13.34,26.86,409.73,14.8,0,1
2809,9,"2025-07-25 21:51:35",44718,44718,MI,bank,mobile,US,0,,492.65,13.34,31.18,537.17,37.4,0,1
2810,9,"2025-09-24 16:08:45",44718,44718,MI,card,desktop,US,0,,330.98,25.69,30.09,386.76,18.8,0,1
2811,9,"2025-11-20 16:54:04",44718,44718,MI,paypal,desktop,US,1,STUDENT,1131.07,8.74,91.54,1231.35,86.5,0,1
2812,9,"2025-09-17 03:00:17",44718,44718,MI,card,mobile,US,0,,224.74,8.39,20.63,253.76,13.8,0,1
2813,9,"2025-10-15 09:54:48",44718,44718,MI,card,mobile,US,1,STUDENT,484.36,26.04,26.74,537.14,47.1,0,1
2814,9,"2025-09-19 02:12:07",44718,44718,MI,paypal,mobile,US,0,,195.65,12.99,15.62,224.26,9.3,0,1
2815,9,"2025-11-08 13:44:41",44718,44718,MI,card,desktop,US,0,,926.95,14.74,47.42,989.11,63.3,0,1
2816,9,"2025-12-08 04:03:22",44718,44718,MI,card,mobile,CA,0,,353.04,24.99,33.22,411.25,30.1,0,1
2817,9,"2026-01-02 23:12:28",44718,44718,MI,bank,tablet,CA,0,,362.29,8.04,25.17,395.5,11.7,0,1
2818,9,"2025-07-15 03:11:21",44718,44718,MI,card,mobile,US,0,,211.07,7.34,19.36,237.77,15.3,0,1
2819,9,"2025-10-06 02:57:40",44718,44718,MI,card,desktop,US,0,,357.03,8.39,21.12,386.54,18.7,0,1
2820,9,"2025-09-15 19:04:57",44718,44718,MI,card,mobile,US,0,,506.48,6.99,37.53,551.0,41.5,0,1
2821,9,"2025-11-20 14:57:01",44718,44718,MI,crypto,mobile,US,0,,972.64,9.09,78.95,1060.68,94.3,0,1
2822,9,"2025-07-24 03:14:44",44718,44718,MI,paypal,tablet,US,0,,406.06,13.69,35.71,455.46,28.4,1,1
2823,9,"2025-10-26 19:17:59",44718,44718,MI,card,desktop,US,0,,563.43,15.09,34.35,612.87,32.4,0,1
2824,9,"2025-09-13 09:20:22",44718,44718,MI,paypal,desktop,US,0,,842.89,9.09,64.92,916.9,70.8,1,1
2825,9,"2025-12-10 17:25:26",44718,44718,MI,paypal,mobile,US,0,,325.21,7.69,22.67,355.57,8.1,0,1
2826,9,"2025-12-26 01:16:04",44718,44718,MI,card,desktop,US,0,,151.84,8.04,7.82,167.7,2.8,0,1
2827,9,"2025-08-08 12:17:07",44718,44718,MI,card,mobile,US,0,,69.43,8.04,6.55,84.02,6.4,0,1
2828,9,"2025-09-21 11:03:29",44718,44718,MI,card,mobile,US,0,,575.0,9.09,30.05,614.14,61.6,0,1
2829,9,"2025-07-12 14:35:44",44718,44718,MI,paypal,mobile,US,0,,413.15,8.04,27.42,448.61,27.7,0,1
2830,9,"2025-12-27 07:34:26",44718,44718,MI,paypal,mobile,US,0,,62.24,6.99,5.48,74.71,2.1,0,1
2831,9,"2025-08-22 23:12:29",44718,44718,MI,card,mobile,US,1,SAVE10,402.64,8.39,33.16,444.19,50.5,0,1
2832,9,"2025-12-14 16:53:11",44718,44718,MI,card,mobile,US,0,,62.98,6.99,3.85,73.82,6.1,0,1
2833,9,"2025-08-16 09:02:48",44718,44718,MI,paypal,tablet,US,0,,469.1,8.04,23.76,500.9,27.0,0,1
2834,9,"2025-08-23 18:47:39",44718,44718,MI,card,mobile,US,0,,532.56,8.39,38.9,579.85,69.0,0,1
2835,9,"2025-10-30 14:11:02",44718,44718,MI,bank,mobile,US,0,,501.15,8.04,43.77,552.96,20.8,0,1
2836,9,"2025-10-29 01:17:15",44718,44718,MI,paypal,desktop,US,0,,544.85,8.04,42.01,594.9,30.5,0,1
2837,9,"2025-12-27 02:01:57",44718,44718,MI,bank,mobile,US,0,,717.57,14.74,58.12,790.43,36.6,0,1
2838,9,"2025-09-14 15:06:47",44718,44718,MI,paypal,mobile,US,1,FREESHIP,279.4,0.0,18.07,297.47,18.1,0,1
2839,9,"2025-12-07 03:13:00",44718,44718,MI,card,desktop,US,0,,755.83,8.74,54.76,819.33,47.4,0,1
2840,9,"2025-07-15 12:00:57",44718,44718,MI,card,desktop,US,1,WELCOME,353.55,8.39,24.27,386.21,36.1,0,1
2841,9,"2025-09-23 15:14:08",44718,44718,MI,card,desktop,US,0,,28.1,6.99,1.76,36.85,9.8,0,1
2842,9,"2025-12-23 05:38:21",44718,44718,MI,bank,desktop,US,0,,20.31,6.99,1.65,28.95,0.9,0,1
2843,9,"2025-10-31 23:32:55",44718,44718,MI,card,desktop,US,1,VIP20,385.34,7.69,35.29,428.32,27.7,0,1
2844,9,"2025-10-22 14:54:08",44718,44718,MI,paypal,mobile,US,0,,487.01,8.39,28.79,524.19,29.3,0,1
2845,9,"2025-11-02 00:29:35",44718,44718,MI,card,desktop,US,0,,210.0,6.99,15.85,232.84,13.8,0,1
2846,9,"2025-07-16 19:29:36",44718,44718,MI,card,desktop,US,0,,220.08,12.99,15.6,248.67,23.9,0,1
2847,9,"2025-12-21 23:46:44",44718,44718,MI,paypal,desktop,US,0,,79.15,6.99,6.15,92.29,2.3,0,1
2848,9,"2025-12-02 08:04:41",44718,44718,MI,card,mobile,US,0,,414.1,13.34,39.06,466.5,14.6,0,1
2849,9,"2025-08-18 06:01:33",44718,44718,MI,card,mobile,US,1,SAVE10,573.59,14.39,34.71,622.69,64.9,0,1
2850,9,"2025-09-30 19:15:42",44718,44718,MI,card,mobile,US,0,,487.47,8.39,46.08,541.94,45.3,0,1
2851,9,"2025-11-08 16:47:23",44718,44718,MI,card,mobile,US,0,,895.78,25.69,73.94,995.41,79.9,0,1
2852,9,"2025-12-08 15:35:46",44718,44718,MI,bank,mobile,US,1,SAVE10,287.56,26.39,24.41,338.36,16.7,0,1
2853,9,"2025-07-29 15:49:29",44718,44718,MI,paypal,desktop,US,0,,367.02,7.34,31.9,406.26,23.7,0,1
2854,9,"2025-09-17 11:39:26",44718,44718,MI,paypal,mobile,CA,1,VIP20,362.77,6.99,27.53,397.29,61.9,0,1
2855,9,"2025-12-04 13:48:23",44718,44718,MI,bank,desktop,US,0,,30.46,6.99,2.42,39.87,1.0,0,1
2856,9,"2026-01-04 14:51:20",44718,81031,AZ,crypto,desktop,CA,0,,221.36,7.34,13.99,242.69,64.9,0,1
2857,9,"2025-11-12 16:30:27",44718,44718,MI,bank,mobile,US,0,,420.0,6.99,21.34,448.33,18.9,0,1
2858,9,"2025-09-25 22:29:23",44718,44718,MI,card,mobile,US,0,,42.36,7.34,3.07,52.77,13.8,0,1
2859,9,"2025-08-04 03:09:14",44718,44718,MI,card,desktop,US,0,,346.64,8.39,31.16,386.19,18.7,0,1
2860,9,"2025-09-12 00:28:36",44718,44718,MI,bank,desktop,US,1,FREESHIP,215.09,0.0,16.11,231.2,8.0,0,1
2861,9,"2025-09-09 18:15:00",44718,44718,MI,paypal,desktop,US,0,,294.25,7.34,27.69,329.28,11.4,0,1
2862,9,"2025-11-27 10:26:20",44718,44718,MI,card,tablet,US,1,STUDENT,119.76,6.99,9.03,135.78,5.6,0,1
2863,9,"2026-01-03 09:51:49",44718,46169,IL,paypal,mobile,US,0,,354.29,8.04,23.22,385.55,31.6,0,1
2864,9,"2025-08-10 10:14:51",44718,44718,MI,card,desktop,CA,0,,367.25,7.34,19.96,394.55,44.3,0,1
2865,9,"2025-08-24 11:13:02",44718,44718,MI,paypal,mobile,US,0,,288.36,26.04,20.83,335.23,32.7,0,1
2866,9,"2026-01-01 10:52:16",44718,44718,MI,card,mobile,US,0,,324.86,26.39,21.03,372.28,14.9,0,1
2867,9,"2025-09-12 10:35:20",44718,44718,MI,card,mobile,US,0,,713.84,26.04,54.94,794.82,74.5,0,1
2868,9,"2025-10-25 16:06:26",44718,44718,MI,card,tablet,US,0,,314.15,14.39,20.26,348.8,14.7,0,1
2869,9,"2025-11-20 14:50:20",44718,44718,MI,card,mobile,US,0,,415.32,8.04,23.33,446.69,15.9,0,1
2870,9,"2025-10-31 19:01:30",44718,44718,MI,card,mobile,US,0,,328.57,6.99,23.43,358.99,28.8,0,1
2871,9,"2025-12-23 15:19:33",44718,44718,MI,card,desktop,US,1,VIP20,39.79,6.99,2.74,49.52,3.7,0,1
2872,9,"2025-11-25 05:34:37",44718,44718,MI,bank,mobile,US,0,,238.69,7.34,13.83,259.86,5.2,0,1
2873,9,"2025-12-18 12:06:38",44718,44718,MI,card,mobile,US,0,,213.36,6.99,17.39,237.74,12.9,0,1
2874,9,"2025-08-16 23:37:15",44718,44718,MI,bank,mobile,US,1,FREESHIP,399.22,0.0,29.65,428.87,34.2,0,1
2875,9,"2025-10-10 22:20:32",44718,44718,MI,card,desktop,US,1,SAVE10,218.68,12.99,18.39,250.06,17.5,0,1
2876,9,"2025-07-15 20:31:55",44718,44718,MI,paypal,mobile,CA,1,WELCOME,57.22,6.99,3.03,67.24,34.0,0,1
2877,9,"2025-10-16 20:25:18",44718,44718,MI,paypal,mobile,US,0,,354.21,13.34,18.66,386.21,25.6,0,1
2878,9,"2025-07-21 08:06:36",44718,44718,MI,card,mobile,US,0,,765.34,26.39,58.94,850.67,89.6,1,1
2879,9,"2025-09-21 18:15:25",44718,44718,MI,card,tablet,US,0,,393.99,8.04,30.27,432.3,44.1,0,1
2880,9,"2026-01-05 01:05:02",44718,44718,MI,card,desktop,US,1,FREESHIP,118.34,0.0,10.04,128.38,5.4,0,1
2881,10,"2025-09-16 19:56:35",76784,76784,CO,card,desktop,CA,0,,445.5,7.34,32.85,485.69,21.9,0,1
2882,10,"2025-10-09 03:10:09",76784,76784,CO,card,mobile,US,0,,369.63,8.39,31.14,409.16,8.7,0,1
2883,10,"2025-08-24 03:15:35",76784,76784,CO,card,desktop,US,0,,1128.55,8.39,101.33,1238.27,81.6,0,1
2884,10,"2025-09-08 19:07:21",76784,67511,WA,bank,mobile,US,0,,802.37,8.39,74.94,885.7,65.2,0,1
2885,10,"2025-08-15 07:37:18",76784,76784,CO,paypal,desktop,US,1,WELCOME,42.43,7.34,3.02,52.79,1.3,0,1
2886,10,"2025-08-01 11:39:02",76784,76784,CO,card,mobile,US,1,STUDENT,514.68,8.39,31.33,554.4,22.7,0,1
2887,10,"2025-08-06 00:40:51",76784,76784,CO,card,mobile,US,0,,979.89,7.34,50.14,1037.37,68.7,0,1
2888,10,"2025-09-28 12:37:09",76784,76784,CO,card,desktop,US,0,,115.56,7.69,8.68,131.93,1.7,0,1
2889,10,"2025-10-30 14:37:57",76784,45158,TX,card,desktop,GB,0,,50.1,6.99,3.79,60.88,10.0,1,1
2890,10,"2025-09-11 17:11:25",76784,76784,CO,bank,tablet,US,1,VIP20,162.0,7.34,14.77,184.11,1.8,0,1
2891,10,"2025-08-02 01:04:48",76784,76784,CO,bank,mobile,US,0,,104.43,13.34,5.92,123.69,1.2,0,1
2892,10,"2026-01-02 11:06:34",76784,76784,CO,card,tablet,US,0,,627.9,14.39,43.64,685.93,21.9,0,1
2893,10,"2025-12-13 09:28:16",76784,88026,CO,card,mobile,US,0,,608.77,8.39,32.59,649.75,51.2,0,1
2894,10,"2025-11-01 10:59:06",76784,76784,CO,paypal,mobile,US,0,,422.54,15.09,39.72,477.35,9.0,0,1
2895,10,"2025-09-16 16:44:23",76784,76784,CO,card,mobile,US,0,,729.75,8.74,67.06,805.55,45.7,0,1
2896,10,"2025-11-01 22:55:36",76784,76784,CO,card,mobile,US,0,,618.5,8.39,45.93,672.82,30.2,0,1
2897,10,"2025-11-28 13:13:45",76784,76784,CO,paypal,mobile,US,1,SAVE10,15.29,6.99,1.17,23.45,1.5,0,1
2898,10,"2025-09-26 19:37:29",76784,76784,CO,card,desktop,US,0,,564.09,8.04,34.83,606.96,15.9,0,1
2899,10,"2025-07-30 07:38:40",76784,76784,CO,card,mobile,US,0,,7.79,6.99,0.53,15.31,1.3,0,1
2900,10,"2025-09-02 17:39:22",76784,76784,CO,paypal,tablet,US,1,STUDENT,60.07,7.34,5.23,72.64,1.4,0,1
2901,10,"2025-10-01 16:37:44",76784,76784,CO,card,mobile,US,0,,260.25,7.34,24.47,292.06,6.1,0,1
2902,10,"2025-08-11 11:23:20",76784,76784,CO,card,desktop,US,0,,192.85,13.69,15.22,221.76,2.7,0,1
2903,10,"2025-08-15 09:00:52",76784,76784,CO,card,desktop,US,0,,467.22,8.04,43.35,518.61,12.9,0,1
2904,10,"2025-10-22 13:29:52",76784,76784,CO,card,mobile,US,0,,274.53,6.99,25.86,307.38,5.4,0,1
2905,10,"2025-08-14 16:05:50",76784,76784,CO,card,desktop,US,0,,664.87,7.69,42.88,715.44,24.5,0,1
2906,10,"2025-07-16 18:21:16",76784,76784,CO,bank,mobile,US,0,,485.23,7.69,45.39,538.31,9.0,0,1
2907,10,"2025-08-21 19:19:55",76784,76784,CO,card,desktop,US,0,,182.05,8.04,13.3,203.39,4.0,0,1
2908,10,"2025-10-19 00:50:33",76784,40451,WA,card,mobile,US,1,STUDENT,519.45,14.74,36.24,570.43,51.3,1,1
2909,10,"2025-09-24 01:33:03",76784,42527,WA,card,mobile,US,0,,351.35,7.34,28.61,387.3,25.7,1,1
2910,10,"2025-10-05 01:17:14",76784,76784,CO,card,mobile,US,0,,17.07,6.99,1.53,25.59,1.7,0,1
2911,10,"2025-12-19 22:42:21",76784,76784,CO,card,desktop,US,0,,34.14,6.99,3.18,44.31,1.1,0,1
2912,10,"2025-09-22 18:37:04",76784,76784,CO,bank,desktop,US,0,,234.08,8.04,21.24,263.36,2.2,0,1
2913,10,"2026-01-01 00:00:56",76784,76784,CO,bank,mobile,US,0,,220.78,6.99,19.84,247.61,2.3,0,1
2914,10,"2025-10-14 13:40:22",76784,76784,CO,bank,tablet,US,0,,469.05,13.69,38.13,520.87,6.3,0,1
2915,10,"2025-09-03 19:22:22",76784,76784,CO,bank,mobile,US,0,,443.42,8.39,33.92,485.73,7.1,0,1
2916,10,"2025-11-05 08:07:30",76784,76784,CO,card,mobile,US,0,,408.78,7.69,34.88,451.35,16.2,0,1
2917,10,"2025-08-07 04:53:36",76784,76784,CO,card,desktop,US,0,,611.0,9.09,39.91,660.0,28.9,0,1
2918,10,"2025-09-11 18:04:04",76784,76784,CO,card,desktop,US,0,,581.71,8.39,52.86,642.96,27.2,0,1
2919,10,"2025-12-06 16:26:06",76784,76784,CO,paypal,mobile,US,0,,205.8,8.39,16.42,230.61,2.8,0,1
2920,10,"2025-08-23 01:34:28",76784,76784,CO,card,mobile,US,0,,168.62,6.99,15.04,190.65,5.0,0,1
2921,10,"2025-07-09 20:02:45",76784,76784,CO,card,desktop,US,0,,516.25,8.74,39.04,564.03,13.2,0,1
2922,10,"2025-09-06 22:55:50",76784,76784,CO,card,desktop,US,0,,135.7,6.99,10.49,153.18,2.3,0,1
2923,10,"2025-07-20 09:47:34",76784,76784,CO,card,mobile,CA,1,STUDENT,122.29,13.69,9.47,145.45,9.3,0,1
2924,10,"2025-07-24 01:02:14",76784,76784,CO,crypto,mobile,US,0,,331.6,7.69,30.53,369.82,32.1,0,1
2925,10,"2025-10-20 00:50:16",76784,46937,CO,card,mobile,US,0,,461.11,8.74,41.34,511.19,39.1,0,1
2926,10,"2025-07-29 06:35:12",76784,76784,CO,paypal,mobile,US,0,,52.01,6.99,4.39,63.39,1.2,0,1
2927,10,"2025-12-01 13:42:01",76784,76784,CO,card,desktop,US,0,,85.28,12.99,4.63,102.9,1.5,0,1
2928,10,"2025-12-13 13:27:49",76784,76784,CO,card,desktop,US,0,,279.48,25.34,24.46,329.28,5.4,0,1
2929,10,"2025-07-29 14:34:58",76784,76784,CO,card,tablet,US,1,WELCOME,410.45,7.34,29.26,447.05,13.4,0,1
2930,10,"2025-10-11 06:12:56",76784,76784,CO,paypal,mobile,US,0,,226.16,8.04,16.35,250.55,3.7,0,1
2931,10,"2025-12-01 17:57:18",76784,76784,CO,bank,tablet,US,0,,173.01,14.39,15.86,203.26,1.7,0,1
2932,10,"2025-08-29 10:34:39",76784,76784,CO,card,desktop,US,1,FREESHIP,502.43,0.0,46.2,548.63,25.8,0,1
